a,f,integration_time,megno,final_e,final_theta
2.127857142857143113e+00,1.036511861898673281e+00,1.000000000000000000e+04,2.003336385812456655e+00,5.456446858844720554e-02,3.003004700102350171e+02
2.127857142857143113e+00,1.057883240494522203e+00,1.000000000000000000e+04,1.997598809247122409e+00,5.329116100331344336e-02,2.957423550462391972e+02
2.127857142857143113e+00,1.079254619090371126e+00,1.000000000000000000e+04,1.989209626497284056e+00,5.582835449592753879e-02,2.940926924667434719e+02
2.127857142857143113e+00,1.100625997686220048e+00,1.000000000000000000e+04,1.991245270513341437e+00,5.782145444186729405e-02,2.936734744789342813e+02
2.127857142857143113e+00,1.121997376282068970e+00,1.000000000000000000e+04,1.981849181225692424e+00,5.960563114366251164e-02,2.941775919057453166e+02
2.127857142857143113e+00,1.143368754877918114e+00,1.000000000000000000e+04,2.000218194778607295e+00,6.329780591036097970e-02,2.962081774623197816e+02
2.127857142857143113e+00,1.164740133473766814e+00,1.000000000000000000e+04,2.001215797697724064e+00,6.872033929949164510e-02,3.001560070408696106e+02
2.127857142857143113e+00,1.186111512069615959e+00,1.000000000000000000e+04,2.001440490131081162e+00,6.858877918838816867e-02,3.032484804282119057e+02
2.127857142857143113e+00,1.207482890665464659e+00,1.000000000000000000e+04,2.001257434561564796e+00,5.503753318553148560e-02,3.036455101830983949e+02
2.127857142857143113e+00,1.228854269261313803e+00,1.000000000000000000e+04,2.000992334733995737e+00,3.648788463711207658e-02,3.060230012833666251e+02
2.127857142857143113e+00,1.250225647857162503e+00,1.000000000000000000e+04,2.002572361197008988e+00,2.750544888411266681e-02,3.105572656051062950e+02
2.127857142857143113e+00,1.271597026453011647e+00,1.000000000000000000e+04,2.002055332910092744e+00,2.610249851603680532e-02,3.119692495001639827e+02
2.127857142857143113e+00,1.292968405048860348e+00,1.000000000000000000e+04,2.003959003204996314e+00,1.513976808394503458e-02,3.012720767187655042e+02
2.127857142857143113e+00,1.314339783644709492e+00,1.000000000000000000e+04,1.994901364915193209e+00,7.120613935919539728e-02,2.874571420935325818e+02
2.127857142857143113e+00,1.335711162240558414e+00,1.000000000000000000e+04,2.004731588737557413e+00,7.679277421635073708e-02,2.922955167237335559e+02
2.127857142857143113e+00,1.357082540836407336e+00,1.000000000000000000e+04,1.996921546102341516e+00,6.332328550573747272e-02,2.963003442303614747e+02
2.127857142857143113e+00,1.378453919432256258e+00,1.000000000000000000e+04,1.994162692243796275e+00,5.091369445210100486e-02,3.031124011168981269e+02
2.127857142857143113e+00,1.399825298028105180e+00,1.000000000000000000e+04,3.017624801003899737e+00,5.146553831741821489e-02,2.854930948956637167e+02
2.127857142857143113e+00,1.421196676623954103e+00,1.000000000000000000e+04,4.674480450542475296e+00,9.633110422613250234e-02,2.940195100371964259e+02
2.127857142857143113e+00,1.442568055219803025e+00,1.000000000000000000e+04,3.473596325292823472e+00,2.569909895680284190e-02,2.915106431216057672e+02
2.127857142857143113e+00,1.463939433815652169e+00,1.000000000000000000e+04,5.069677357591866773e+00,4.346810651568908807e-02,3.068577654415149709e+02
2.127857142857143113e+00,1.485310812411500869e+00,1.000000000000000000e+04,2.021806462755825429e+00,5.818745427979735152e-02,2.950109140824188785e+02
2.127857142857143113e+00,1.506682191007350013e+00,1.000000000000000000e+04,8.703617270152287588e+00,4.441026027435292928e-02,3.060226127517697705e+02
2.127857142857143113e+00,1.528053569603198714e+00,1.000000000000000000e+04,1.000000000000000000e+01,8.015322311641160935e-01,8.030071542881525204e+01
2.127857142857143113e+00,1.549424948199047858e+00,1.000000000000000000e+04,2.047976139310924815e+00,5.576879585018278129e-02,2.959516763471285685e+02
2.127857142857143113e+00,1.570796326794896558e+00,1.000000000000000000e+04,1.000000000000000000e+01,1.140989113845089831e+00,1.648965073464891589e+02
2.132142857142857117e+00,5.235987755982988157e-01,1.000000000000000000e+04,1.000000000000000000e+01,1.490261072384079277e+01,2.502592663764003689e+01
2.132142857142857117e+00,5.449701541941477378e-01,1.000000000000000000e+04,1.000000000000000000e+01,3.222863367853597172e+00,5.933345563736837081e-01
2.132142857142857117e+00,5.663415327899966600e-01,1.000000000000000000e+04,1.000000000000000000e+01,4.550174833824443432e+00,1.780890830028856726e+02
2.132142857142857117e+00,5.877129113858455822e-01,1.000000000000000000e+04,1.000000000000000000e+01,2.046783653523216007e+00,3.399134832699929998e+00
2.132142857142857117e+00,6.090842899816946154e-01,1.000000000000000000e+04,1.000000000000000000e+01,1.624970452182020075e+00,6.038403396887680685e+01
2.132142857142857117e+00,6.304556685775435376e-01,1.000000000000000000e+04,1.000000000000000000e+01,2.774536765602444444e+00,5.059248328471758782e+01
2.132142857142857117e+00,6.518270471733924598e-01,1.000000000000000000e+04,1.000000000000000000e+01,9.957441631516595892e-01,1.863141973772023334e+02
2.132142857142857117e+00,6.731984257692413820e-01,1.000000000000000000e+04,1.000000000000000000e+01,2.287953230722871467e+01,2.060680175183470908e+02
2.132142857142857117e+00,6.945698043650903042e-01,1.000000000000000000e+04,1.000000000000000000e+01,3.540875948225726155e+00,2.081663518783799418e+02
2.132142857142857117e+00,7.159411829609392264e-01,1.000000000000000000e+04,1.000000000000000000e+01,8.131798460236983050e-01,4.081890614533725881e+01
2.132142857142857117e+00,7.373125615567881486e-01,1.000000000000000000e+04,1.000000000000000000e+01,1.694899051314973759e+00,7.588741927071096427e+01
2.132142857142857117e+00,7.586839401526370708e-01,1.000000000000000000e+04,1.000000000000000000e+01,1.146767426448487059e+00,9.282891479438124094e+00
2.132142857142857117e+00,7.800553187484859929e-01,1.000000000000000000e+04,4.376312445359481273e+00,7.688956990449966056e-02,2.801782341717027975e+02
2.132142857142857117e+00,8.014266973443349151e-01,1.000000000000000000e+04,1.000000000000000000e+01,1.006123504181120731e+00,3.213119658524234978e+01
2.132142857142857117e+00,8.227980759401839483e-01,1.000000000000000000e+04,3.677808007944395108e+00,8.232919769132909793e-02,3.005537598701320121e+02
2.132142857142857117e+00,8.441694545360328705e-01,1.000000000000000000e+04,4.738059939474174698e+00,7.295677466963793045e-02,2.920536328110109707e+02
2.132142857142857117e+00,8.655408331318817927e-01,1.000000000000000000e+04,2.356819133789518350e+00,5.714690590992595881e-02,2.952883948638238394e+02
2.132142857142857117e+00,8.869122117277307149e-01,1.000000000000000000e+04,2.018670626411375846e+00,2.181295796676496410e-02,2.916637206616902631e+02
2.132142857142857117e+00,9.082835903235796371e-01,1.000000000000000000e+04,1.994019253537744119e+00,5.333944541536812106e-02,5.000153585913390941e+01
2.132142857142857117e+00,9.296549689194286703e-01,1.000000000000000000e+04,1.992092647928398241e+00,6.621773943611335145e-02,2.958218415139575086e+02
2.132142857142857117e+00,9.510263475152775925e-01,1.000000000000000000e+04,2.003724603982532493e+00,4.057241592941505243e-02,2.858920992092105848e+02
2.132142857142857117e+00,9.723977261111265147e-01,1.000000000000000000e+04,2.001865180306892977e+00,2.260031375128864622e-02,4.881874467428439601e+01
2.132142857142857117e+00,9.937691047069754369e-01,1.000000000000000000e+04,2.002452044796631192e+00,1.300947183302712286e-02,5.226817781535682172e+01
2.132142857142857117e+00,1.015140483302824359e+00,1.000000000000000000e+04,1.966784114587608823e+00,4.754228119355959070e-02,3.059124837329104025e+02
2.132142857142857117e+00,1.036511861898673281e+00,1.000000000000000000e+04,2.002789662888912581e+00,6.670336315339772670e-02,3.066932365319592577e+02
2.132142857142857117e+00,1.057883240494522203e+00,1.000000000000000000e+04,1.999319738487327802e+00,7.047397731138395349e-02,3.030566595306468685e+02
2.132142857142857117e+00,1.079254619090371126e+00,1.000000000000000000e+04,2.000607881711624625e+00,6.943058660751137701e-02,2.996379757516521067e+02
2.132142857142857117e+00,1.100625997686220048e+00,1.000000000000000000e+04,1.999288641908970376e+00,7.004197983059579080e-02,2.986150845993191751e+02
2.132142857142857117e+00,1.121997376282068970e+00,1.000000000000000000e+04,1.996428820281172856e+00,7.212454585543935648e-02,2.994797334930702277e+02
2.132142857142857117e+00,1.143368754877918114e+00,1.000000000000000000e+04,2.001276248169336469e+00,7.247099164448073116e-02,3.008591432706807609e+02
2.132142857142857117e+00,1.164740133473766814e+00,1.000000000000000000e+04,1.990446716346233380e+00,6.687887969237475694e-02,3.014887946128654335e+02
2.132142857142857117e+00,1.186111512069615959e+00,1.000000000000000000e+04,1.972827919258807183e+00,5.625840717124054591e-02,3.020497464802216996e+02
2.132142857142857117e+00,1.207482890665464659e+00,1.000000000000000000e+04,1.974854209695381835e+00,4.784846394898843724e-02,3.037446291660666020e+02
2.132142857142857117e+00,1.228854269261313803e+00,1.000000000000000000e+04,1.975065403941537401e+00,4.358522109079059764e-02,5.128235248533341206e+01
2.132142857142857117e+00,1.250225647857162503e+00,1.000000000000000000e+04,1.995092241847258752e+00,3.439651577563219986e-02,4.748044704597658239e+01
2.132142857142857117e+00,1.271597026453011647e+00,1.000000000000000000e+04,2.001222484932855927e+00,9.126215212294040008e-03,3.036081738591928456e+02
2.132142857142857117e+00,1.292968405048860348e+00,1.000000000000000000e+04,1.987107810916653117e+00,5.797932331501246678e-02,2.848569460213962543e+02
2.132142857142857117e+00,1.314339783644709492e+00,1.000000000000000000e+04,1.983272303302832773e+00,6.855027371639758893e-02,2.889349207058229467e+02
2.132142857142857117e+00,1.335711162240558414e+00,1.000000000000000000e+04,1.996895471780205877e+00,6.541633934495866276e-02,2.992875923351954839e+02
2.132142857142857117e+00,1.357082540836407336e+00,1.000000000000000000e+04,2.001775174325562734e+00,4.144945999034536227e-02,3.050546541398699105e+02
2.132142857142857117e+00,1.378453919432256258e+00,1.000000000000000000e+04,3.291265945602310783e+00,7.443926894528059279e-02,2.872291302790400778e+02
2.132142857142857117e+00,1.399825298028105180e+00,1.000000000000000000e+04,3.854803788259427932e+00,8.437865825172289128e-03,2.980860510940250947e+02
2.132142857142857117e+00,1.421196676623954103e+00,1.000000000000000000e+04,3.051458400398979975e+00,8.387101239516155105e-02,2.926451615654103193e+02
2.132142857142857117e+00,1.442568055219803025e+00,1.000000000000000000e+04,4.751832176439845234e+00,9.420913177980846931e-02,2.940550760964854362e+02
2.132142857142857117e+00,1.463939433815652169e+00,1.000000000000000000e+04,3.423090359742147815e+00,7.409927032169857930e-02,2.910877918320549043e+02
2.132142857142857117e+00,1.485310812411500869e+00,1.000000000000000000e+04,4.931917627773570345e+00,3.012837686964260978e-02,2.786417653822222178e+02
2.132142857142857117e+00,1.506682191007350013e+00,1.000000000000000000e+04,7.150889537617816316e+00,7.426460098013054623e-02,2.798035356685237502e+02
2.132142857142857117e+00,1.528053569603198714e+00,1.000000000000000000e+04,3.391184719109691770e+00,9.803088449323005271e-02,2.917202865057358849e+02
2.132142857142857117e+00,1.549424948199047858e+00,1.000000000000000000e+04,1.000000000000000000e+01,9.268739792480408246e-01,1.749840518467950119e+02
2.132142857142857117e+00,1.570796326794896558e+00,1.000000000000000000e+04,1.000000000000000000e+01,7.250828432027024917e+01,1.272248015345791288e+02
2.136428571428571566e+00,5.235987755982988157e-01,1.000000000000000000e+04,1.000000000000000000e+01,1.047289316333548381e+00,9.566022119166123616e+01
2.136428571428571566e+00,5.449701541941477378e-01,1.000000000000000000e+04,1.000000000000000000e+01,8.654895842520148319e-01,1.568632716367291735e+01
2.136428571428571566e+00,5.663415327899966600e-01,1.000000000000000000e+04,1.000000000000000000e+01,8.451675260396592781e-01,6.658908979728273891e+01
2.136428571428571566e+00,5.877129113858455822e-01,1.000000000000000000e+04,1.000000000000000000e+01,8.296799529935812156e-01,1.473614012407302312e+02
2.136428571428571566e+00,6.090842899816946154e-01,1.000000000000000000e+04,1.000000000000000000e+01,9.956937702594885753e-01,1.249657818264381746e+02
2.136428571428571566e+00,6.304556685775435376e-01,1.000000000000000000e+04,1.000000000000000000e+01,1.070008976594424288e+00,3.545767396143167360e+01
2.136428571428571566e+00,6.518270471733924598e-01,1.000000000000000000e+04,1.000000000000000000e+01,7.997658616341628557e-01,1.637811220475241925e+01
2.136428571428571566e+00,6.731984257692413820e-01,1.000000000000000000e+04,1.000000000000000000e+01,1.015579219144198797e+00,1.812063225743133614e+02
2.136428571428571566e+00,6.945698043650903042e-01,1.000000000000000000e+04,1.000000000000000000e+01,1.523069803143322298e+00,1.070808365811166283e+02
2.136428571428571566e+00,7.159411829609392264e-01,1.000000000000000000e+04,1.000000000000000000e+01,1.248181682479025500e+00,7.911911472055676597e+01
2.136428571428571566e+00,7.373125615567881486e-01,1.000000000000000000e+04,1.000000000000000000e+01,4.462829780123166223e+00,4.860620065401037948e+01
2.136428571428571566e+00,7.586839401526370708e-01,1.000000000000000000e+04,7.096681549774904951e+00,6.259135087195766278e-02,4.877024917023968698e+01
2.136428571428571566e+00,7.800553187484859929e-01,1.000000000000000000e+04,9.759778639122153265e+00,3.695474079843052984e-02,2.740472385805702515e+02
2.136428571428571566e+00,8.014266973443349151e-01,1.000000000000000000e+04,2.813729924614621680e+00,5.136295794247238561e-02,2.786948857805789999e+02
2.136428571428571566e+00,8.227980759401839483e-01,1.000000000000000000e+04,1.000000000000000000e+01,2.259202923832082099e+00,1.002560284388881371e+02
2.136428571428571566e+00,8.441694545360328705e-01,1.000000000000000000e+04,5.736389023066498005e+00,1.741588467984608868e-02,4.800471234118392516e+01
2.136428571428571566e+00,8.655408331318817927e-01,1.000000000000000000e+04,3.134115661169517342e+00,4.710583312738329809e-02,4.865433231233597411e+01
2.136428571428571566e+00,8.869122117277307149e-01,1.000000000000000000e+04,2.010042713464389230e+00,4.475825652570956936e-02,4.453444338054941198e+01
2.136428571428571566e+00,9.082835903235796371e-01,1.000000000000000000e+04,1.998175797802599796e+00,2.858860791801685203e-02,2.927828144719163674e+02
2.136428571428571566e+00,9.296549689194286703e-01,1.000000000000000000e+04,1.998833344812007917e+00,5.487429131076049932e-02,2.906846708560987622e+02
2.136428571428571566e+00,9.510263475152775925e-01,1.000000000000000000e+04,1.995133572027101287e+00,8.440416518073384777e-02,2.915823140310839108e+02
2.136428571428571566e+00,9.723977261111265147e-01,1.000000000000000000e+04,1.994564892789018717e+00,1.016505663252761232e-02,5.302167595518422161e+01
2.136428571428571566e+00,9.937691047069754369e-01,1.000000000000000000e+04,2.000276658401057617e+00,4.421412429903261165e-02,5.380995924203204339e+01
2.136428571428571566e+00,1.015140483302824359e+00,1.000000000000000000e+04,2.003393710758355262e+00,3.552684527388886432e-02,5.502783046946346701e+01
2.136428571428571566e+00,1.036511861898673281e+00,1.000000000000000000e+04,1.998294303921262838e+00,3.872150084079051258e-02,5.371604314975605377e+01
2.136428571428571566e+00,1.057883240494522203e+00,1.000000000000000000e+04,1.999157491316068347e+00,5.264055997810296317e-02,5.493278634965757590e+01
2.136428571428571566e+00,1.079254619090371126e+00,1.000000000000000000e+04,1.996423154015519508e+00,6.031485030767035072e-02,5.621559118879758188e+01
2.136428571428571566e+00,1.100625997686220048e+00,1.000000000000000000e+04,1.996369369561494800e+00,6.208896900534383728e-02,3.026976398539168258e+02
2.136428571428571566e+00,1.121997376282068970e+00,1.000000000000000000e+04,2.002622261069340048e+00,6.012176043642175616e-02,3.019744796834501699e+02
2.136428571428571566e+00,1.143368754877918114e+00,1.000000000000000000e+04,1.989379633690893323e+00,5.684063956867730499e-02,3.013044460691080531e+02
2.136428571428571566e+00,1.164740133473766814e+00,1.000000000000000000e+04,2.001762847678106638e+00,5.496342902427656107e-02,3.007295248217429275e+02
2.136428571428571566e+00,1.186111512069615959e+00,1.000000000000000000e+04,1.999554424375330486e+00,5.537524742978729847e-02,3.031733211960387280e+02
2.136428571428571566e+00,1.207482890665464659e+00,1.000000000000000000e+04,1.980859117122790058e+00,4.549255739106995017e-02,4.904681522005719074e+01
2.136428571428571566e+00,1.228854269261313803e+00,1.000000000000000000e+04,2.001384649695842288e+00,9.696894560866945942e-03,5.061370248768217550e+01
2.136428571428571566e+00,1.250225647857162503e+00,1.000000000000000000e+04,1.994659635366385242e+00,4.159684491781022453e-02,2.897173836423185094e+02
2.136428571428571566e+00,1.271597026453011647e+00,1.000000000000000000e+04,1.993063853831965160e+00,7.059113176499930142e-02,2.862953814491806384e+02
2.136428571428571566e+00,1.292968405048860348e+00,1.000000000000000000e+04,1.982598715010314816e+00,7.839083465836194087e-02,2.959149490436858514e+02
2.136428571428571566e+00,1.314339783644709492e+00,1.000000000000000000e+04,1.998373132158459242e+00,3.293176506081205851e-02,2.800285032933548450e+02
2.136428571428571566e+00,1.335711162240558414e+00,1.000000000000000000e+04,3.782160494646197524e+00,5.778192017611562259e-02,2.910035412422794820e+02
2.136428571428571566e+00,1.357082540836407336e+00,1.000000000000000000e+04,2.222718007832814369e+00,7.572877106733295893e-02,2.846986781387990391e+02
2.136428571428571566e+00,1.378453919432256258e+00,1.000000000000000000e+04,2.038099104377363080e+00,3.269594181121469878e-02,2.789968714949769151e+02
2.136428571428571566e+00,1.399825298028105180e+00,1.000000000000000000e+04,2.490876387138199810e+00,7.302414951273659971e-02,3.016076042076903718e+02
2.136428571428571566e+00,1.421196676623954103e+00,1.000000000000000000e+04,6.669245353807620624e+00,4.373700418861874856e-02,2.861116989927038503e+02
2.136428571428571566e+00,1.442568055219803025e+00,1.000000000000000000e+04,4.368307880973578250e+00,2.803038171666101530e-02,2.887985209375531213e+02
2.136428571428571566e+00,1.463939433815652169e+00,1.000000000000000000e+04,2.007778893108075113e+00,4.581515879213328424e-02,2.969283298162957294e+02
2.136428571428571566e+00,1.485310812411500869e+00,1.000000000000000000e+04,1.000000000000000000e+01,1.084961177502267393e+00,4.004261420241127212e+01
2.136428571428571566e+00,1.506682191007350013e+00,1.000000000000000000e+04,1.000000000000000000e+01,1.678003132476429737e+00,4.961546430879185721e+01
2.136428571428571566e+00,1.528053569603198714e+00,1.000000000000000000e+04,4.517645358594501559e+00,3.266465155394906311e-02,4.728666440194837151e+01
2.136428571428571566e+00,1.549424948199047858e+00,1.000000000000000000e+04,8.578019281385017791e+00,8.112644652065623130e-02,4.170981904534725260e+01
2.136428571428571566e+00,1.570796326794896558e+00,1.000000000000000000e+04,1.000000000000000000e+01,9.683895678811741403e-01,1.175597107685062213e+02
2.140714285714286014e+00,5.235987755982988157e-01,1.000000000000000000e+04,1.000000000000000000e+01,1.022061717561820293e+00,2.080554358938701398e+02
2.140714285714286014e+00,5.449701541941477378e-01,1.000000000000000000e+04,1.000000000000000000e+01,4.512045867603733384e+00,1.391612183518648926e+01
2.140714285714286014e+00,5.663415327899966600e-01,1.000000000000000000e+04,1.000000000000000000e+01,8.824191791380433525e-01,1.213903288653157553e+01
2.140714285714286014e+00,5.877129113858455822e-01,1.000000000000000000e+04,1.000000000000000000e+01,1.388077035444443830e+00,8.083457748671605714e+01
2.140714285714286014e+00,6.090842899816946154e-01,1.000000000000000000e+04,1.000000000000000000e+01,8.338480431315473673e-01,2.223285883958533873e+02
2.140714285714286014e+00,6.304556685775435376e-01,1.000000000000000000e+04,1.000000000000000000e+01,1.239927278396113053e+00,1.177767468359229781e+02
2.140714285714286014e+00,6.518270471733924598e-01,1.000000000000000000e+04,1.000000000000000000e+01,9.989343060436196575e-01,5.641182805055789728e+00
2.140714285714286014e+00,6.731984257692413820e-01,1.000000000000000000e+04,1.000000000000000000e+01,2.202182488187942599e+00,2.718566704183274396e+02
2.140714285714286014e+00,6.945698043650903042e-01,1.000000000000000000e+04,1.000000000000000000e+01,9.519739510837712526e-01,1.947922868403865380e+02
2.140714285714286014e+00,7.159411829609392264e-01,1.000000000000000000e+04,1.000000000000000000e+01,1.452446807551472263e+00,3.114428358246842521e+01
2.140714285714286014e+00,7.373125615567881486e-01,1.000000000000000000e+04,1.070545702957636180e+01,5.178746806684932785e-02,2.998658758915362341e+02
2.140714285714286014e+00,7.586839401526370708e-01,1.000000000000000000e+04,1.000000000000000000e+01,7.615069541357920579e-01,2.615723279605660068e+01
2.140714285714286014e+00,7.800553187484859929e-01,1.000000000000000000e+04,4.459039741024050585e+01,5.297790789294697378e-01,1.834628464037545257e+02
2.140714285714286014e+00,8.014266973443349151e-01,1.000000000000000000e+04,7.980869953554424079e+00,5.951349451028241366e-02,4.817945341717138064e+01
2.140714285714286014e+00,8.227980759401839483e-01,1.000000000000000000e+04,1.000000000000000000e+01,2.060131645962644953e+01,4.867576368998901160e+01
2.140714285714286014e+00,8.441694545360328705e-01,1.000000000000000000e+04,5.961072743999190848e+00,1.027003780998977933e-02,2.984912269834339327e+02
2.140714285714286014e+00,8.655408331318817927e-01,1.000000000000000000e+04,3.890231574397473135e+00,5.652172114401682324e-02,5.715705724344341832e+01
2.140714285714286014e+00,8.869122117277307149e-01,1.000000000000000000e+04,5.638849240767786597e+00,7.405190077950288274e-02,4.841419387773839134e+01
2.140714285714286014e+00,9.082835903235796371e-01,1.000000000000000000e+04,2.493178409454949840e+00,4.994179038727981218e-02,2.776194503633165027e+02
2.140714285714286014e+00,9.296549689194286703e-01,1.000000000000000000e+04,1.992532387564565077e+00,7.264388881470273951e-02,2.843272031659992081e+02
2.140714285714286014e+00,9.510263475152775925e-01,1.000000000000000000e+04,1.989906428887283640e+00,4.593613512985302016e-02,2.887307210153828123e+02
2.140714285714286014e+00,9.723977261111265147e-01,1.000000000000000000e+04,1.997142670709119772e+00,2.299454379123642978e-02,4.560094180909402439e+01
2.140714285714286014e+00,9.937691047069754369e-01,1.000000000000000000e+04,2.003171657204676048e+00,9.268666624827306272e-03,4.779247143165125067e+01
2.140714285714286014e+00,1.015140483302824359e+00,1.000000000000000000e+04,1.996159563598605358e+00,2.843895725860805593e-02,4.896798701997109760e+01
2.140714285714286014e+00,1.036511861898673281e+00,1.000000000000000000e+04,1.992504747737257498e+00,4.052164735085424935e-02,5.855713939727141337e+01
2.140714285714286014e+00,1.057883240494522203e+00,1.000000000000000000e+04,1.998201249099078813e+00,3.683661100008660955e-02,5.627956228714114673e+01
2.140714285714286014e+00,1.079254619090371126e+00,1.000000000000000000e+04,2.000655424494937495e+00,3.734701108541916420e-02,5.504321527735195474e+01
2.140714285714286014e+00,1.100625997686220048e+00,1.000000000000000000e+04,1.998718353298386763e+00,4.059765915781390205e-02,5.526272001852231597e+01
2.140714285714286014e+00,1.121997376282068970e+00,1.000000000000000000e+04,2.000085027009620209e+00,4.244739879531056470e-02,5.465733038649493380e+01
2.140714285714286014e+00,1.143368754877918114e+00,1.000000000000000000e+04,1.980497939605275093e+00,3.514998059455207158e-02,5.000874405168540449e+01
2.140714285714286014e+00,1.164740133473766814e+00,1.000000000000000000e+04,1.994456132713763319e+00,1.133541075410674469e-02,4.823387547516263396e+01
2.140714285714286014e+00,1.186111512069615959e+00,1.000000000000000000e+04,1.988410892054150336e+00,1.683706951036845895e-02,5.760188941587970390e+01
2.140714285714286014e+00,1.207482890665464659e+00,1.000000000000000000e+04,1.994411286945458883e+00,5.241886862628881288e-02,2.882267833721977581e+02
2.140714285714286014e+00,1.228854269261313803e+00,1.000000000000000000e+04,1.990648116150678604e+00,7.907438111620911092e-02,2.880979515453868203e+02
2.140714285714286014e+00,1.250225647857162503e+00,1.000000000000000000e+04,1.994915358034131003e+00,8.143398860029246733e-02,2.915988391678786797e+02
2.140714285714286014e+00,1.271597026453011647e+00,1.000000000000000000e+04,2.014185874959746325e+00,3.849955488739513487e-02,4.992290192124612958e+01
2.140714285714286014e+00,1.292968405048860348e+00,1.000000000000000000e+04,2.019228641298603133e+00,3.830250958257006011e-02,2.996705343755899662e+02
2.140714285714286014e+00,1.314339783644709492e+00,1.000000000000000000e+04,2.017779029268338853e+00,8.593913138121439532e-02,2.887302756368155769e+02
2.140714285714286014e+00,1.335711162240558414e+00,1.000000000000000000e+04,1.992285551770138552e+00,3.123757879848717764e-02,4.232551753579702591e+01
2.140714285714286014e+00,1.357082540836407336e+00,1.000000000000000000e+04,2.510943955502990210e+00,2.621049351522879850e-02,4.319120059065544126e+01
2.140714285714286014e+00,1.378453919432256258e+00,1.000000000000000000e+04,2.702742451202915230e+00,7.183873398549618650e-02,2.849661025812832804e+02
2.140714285714286014e+00,1.399825298028105180e+00,1.000000000000000000e+04,5.322787834918956129e+00,6.960687863049901114e-02,2.803245572465170312e+02
2.140714285714286014e+00,1.421196676623954103e+00,1.000000000000000000e+04,3.489558544343226654e+00,2.972082308412569637e-02,5.223404848290751801e+01
2.140714285714286014e+00,1.442568055219803025e+00,1.000000000000000000e+04,7.902170088157735250e+00,4.242939866692875539e-02,2.929497248221606469e+02
2.140714285714286014e+00,1.463939433815652169e+00,1.000000000000000000e+04,1.000000000000000000e+01,8.881457750312767629e+00,3.073243277373355795e+02
2.140714285714286014e+00,1.485310812411500869e+00,1.000000000000000000e+04,5.130980263374081751e+00,2.915154461110190318e-02,2.828633713794997675e+02
2.140714285714286014e+00,1.506682191007350013e+00,1.000000000000000000e+04,1.000000000000000000e+01,7.555033384454037382e+00,2.657692593533727177e+02
2.140714285714286014e+00,1.528053569603198714e+00,1.000000000000000000e+04,1.000000000000000000e+01,8.197117670521778976e+00,2.636267299274364859e+02
2.140714285714286014e+00,1.549424948199047858e+00,1.000000000000000000e+04,1.000000000000000000e+01,1.594495930575252629e+00,3.242625867151338781e+01
2.140714285714286014e+00,1.570796326794896558e+00,1.000000000000000000e+04,1.000000000000000000e+01,1.024235491725858926e+00,1.618415005299463871e+01
2.145000000000000018e+00,5.235987755982988157e-01,1.000000000000000000e+04,1.000000000000000000e+01,1.998776769166666689e+00,4.851651565588395698e+01
2.145000000000000018e+00,5.449701541941477378e-01,1.000000000000000000e+04,1.000000000000000000e+01,1.338905335915536732e+01,6.470252717541892196e+01
2.145000000000000018e+00,5.663415327899966600e-01,1.000000000000000000e+04,1.000000000000000000e+01,9.749133761609202198e-01,1.007546753541594740e+02
2.145000000000000018e+00,5.877129113858455822e-01,1.000000000000000000e+04,1.000000000000000000e+01,1.653234405408083196e+00,1.181117340319344891e+02
2.145000000000000018e+00,6.090842899816946154e-01,1.000000000000000000e+04,1.000000000000000000e+01,2.223116561434127618e+02,4.277542814896789025e+01
2.145000000000000018e+00,6.304556685775435376e-01,1.000000000000000000e+04,1.000000000000000000e+01,1.960031516972771115e+00,1.468336264894961403e+02
2.145000000000000018e+00,6.518270471733924598e-01,1.000000000000000000e+04,1.000000000000000000e+01,8.130498218908177588e-01,5.221656391790750007e+01
2.145000000000000018e+00,6.731984257692413820e-01,1.000000000000000000e+04,1.000000000000000000e+01,9.191174098674032678e+00,7.947693867175085813e+01
2.145000000000000018e+00,6.945698043650903042e-01,1.000000000000000000e+04,1.000000000000000000e+01,9.182445245135728573e-01,1.409510882724896419e+02
2.145000000000000018e+00,7.159411829609392264e-01,1.000000000000000000e+04,6.045888923960148986e+00,4.316450576382097060e-02,5.293234052325773575e+01
2.145000000000000018e+00,7.373125615567881486e-01,1.000000000000000000e+04,1.619725710301716859e+01,4.965399414814478107e-02,5.063169470319075316e+01
2.145000000000000018e+00,7.586839401526370708e-01,1.000000000000000000e+04,1.000000000000000000e+01,3.144131901738012047e+00,2.622422037841593010e+02
2.145000000000000018e+00,7.800553187484859929e-01,1.000000000000000000e+04,1.000000000000000000e+01,1.049186826091375258e+00,3.894386460081210544e+01
2.145000000000000018e+00,8.014266973443349151e-01,1.000000000000000000e+04,1.000000000000000000e+01,7.449187385707682907e-01,1.138771259312807018e+02
2.145000000000000018e+00,8.227980759401839483e-01,1.000000000000000000e+04,2.417427603878377074e+00,4.673165814940272861e-02,2.719894430343663885e+02
2.145000000000000018e+00,8.441694545360328705e-01,1.000000000000000000e+04,1.000000000000000000e+01,9.744458937162319145e-01,8.419276282893807206e+01
2.145000000000000018e+00,8.655408331318817927e-01,1.000000000000000000e+04,5.525593356725490679e+00,7.643767926051615869e-02,2.817690451295042635e+02
2.145000000000000018e+00,8.869122117277307149e-01,1.000000000000000000e+04,3.587517256925558673e+00,5.238830534807091543e-02,4.706954556730249095e+01
