a1,f1,megno1,final_e1,final_theta1,a2,f2,megno2,final_e2,final_theta2,stable1,stable2
1.038938775510204,0.9723977261111264,2.004157651016641,0.24094923780275704,39.36117883211974,1.038938775510204,0.9723977261111264,1.980633470929736,0.2407380117893133,297.55117815337354,1,1
1.038938775510204,0.9937691047069753,2.0096181889240223,0.2323811691450945,59.70747540602312,1.038938775510204,0.9937691047069753,2.0058474418980774,0.23941696071001248,296.43627987509853,1,1
1.038938775510204,1.0151404833028244,2.0051812190274694,0.22149135700670816,45.98804247937807,1.038938775510204,1.0151404833028244,2.066477022599356,0.2359564282467818,297.00755107445855,1,1
1.038938775510204,1.0365118618986733,2.006316549317648,0.20634758301540973,65.90196879372382,1.038938775510204,1.0365118618986733,2.002777832081908,0.2586843616792526,318.68506984642164,1,1
1.038938775510204,1.0578832404945222,1.9878599847263527,0.19327672376110083,57.18648585215377,1.038938775510204,1.0578832404945222,1.995747989649168,0.2584895621867154,320.23422234368974,1,1
1.038938775510204,1.0792546190903711,1.9974475229516024,0.183408708988902,56.26364699076306,1.038938775510204,1.0792546190903711,2.009268362139103,0.25863811283941773,321.1093791194766,1,1
1.038938775510204,1.10062599768622,2.0016849010771063,0.17601766241192476,63.168122317723466,1.038938775510204,1.10062599768622,1.9975311019042497,0.25846446143581076,37.502898596088016,1,1
1.038938775510204,1.1219973762820687,1.8211908204068212,0.1722415750216902,66.93710969726608,1.038938775510204,1.1219973762820687,1.9576280891234157,0.2579615042438339,37.082222778795575,0,1
1.038938775510204,1.143368754877918,2.0070889176661053,0.17246857846001193,67.84295555829387,1.038938775510204,1.143368754877918,2.008663651688903,0.25752331468972334,37.2253282001364,1,1
1.038938775510204,1.1647401334737668,2.0090170526823936,0.1765384835396811,67.04796947373765,1.038938775510204,1.1647401334737668,1.9985901354299,0.2574060760645036,37.55806049663956,1,1
1.038938775510204,1.186111512069616,2.0033928939467973,0.1839612261658652,62.87616942502556,1.038938775510204,1.186111512069616,2.0054645378561258,0.257447491146343,319.7904458483701,1,1
1.038938775510204,1.2074828906654647,2.0101927560335047,0.19378040800497612,54.045833564985166,1.038938775510204,1.2074828906654647,1.9994311885156328,0.2571452859060902,317.7813785812502,1,1
1.038938775510204,1.2288542692613138,2.0082426086480187,0.20423180334512384,52.72530167136944,1.038938775510204,1.2288542692613138,3.0490408383561727,0.22687520241049816,316.8424957627134,1,0
1.038938775510204,1.2502256478571625,2.0071803777306823,0.215181398802716,64.11806305414538,1.038938775510204,1.2502256478571625,2.0121580342074163,0.22385174144334577,314.29633885956235,1,1
1.038938775510204,1.2715970264530116,1.7056560795343845,0.22653878077929268,51.64439137970854,1.038938775510204,1.2715970264530116,2.0001490063691216,0.18635904245177431,314.9228118921286,0,1
1.038938775510204,1.2929684050488603,1.9988209828687664,0.2355412690986744,45.413352790253846,1.038938775510204,1.2929684050488603,3.444570224554126,0.15006644955207263,299.0105436115503,1,0
1.038938775510204,1.3143397836447095,1.9819577797271477,0.2384244703264532,60.277524795774575,1.038938775510204,1.3143397836447095,1.999491207866288,0.05471634914552104,300.451980657189,1,1
1.038938775510204,1.3357111622405584,2.001131030772369,0.24059569517136023,38.75029481844447,1.038938775510204,1.3357111622405584,2.006787714246024,0.11661871607883165,290.1466871620977,1,1
1.038938775510204,1.3570825408364071,2.0043520748481454,0.23128621388405624,63.36426832124733,1.038938775510204,1.3570825408364071,2.009331301547548,0.1806784699456212,264.08711473630194,1,1
1.038938775510204,1.3784539194322563,1.9877855434313572,0.22019447192780897,42.74507991463226,1.038938775510204,1.3784539194322563,2.1447083132775955,0.2133154411454774,248.05009790146943,1,0
1.038938775510204,1.3998252980281052,1.9804375766194504,0.19522160641178277,69.10787672942253,1.038938775510204,1.3998252980281052,2.0063653887863446,0.21824096827430725,246.41472997378713,1,1
1.038938775510204,1.421196676623954,2.006321604274195,0.17237677087089676,56.390348044560646,1.038938775510204,1.421196676623954,1.9746977198021876,0.22441686896701055,253.96435799087823,1,1
1.038938775510204,1.442568055219803,2.0040439690816414,0.1258469635702055,62.22543748495514,1.038938775510204,1.442568055219803,2.0189780154054744,0.23179448548349543,258.98906190041333,1,1
1.038938775510204,1.463939433815652,2.000083939059013,0.08381286417858302,273.3742462232031,1.038938775510204,1.463939433815652,1.987420857568112,0.23365146155571245,260.972078578305,1,1
1.038938775510204,1.4853108124115009,2.005038207012047,0.04414622400203281,279.6096690049839,1.038938775510204,1.4853108124115009,2.012988991658132,0.23568642837608508,264.1278535237317,1,1
1.038938775510204,1.50668219100735,2.0065409671718966,0.021531026057975126,65.28715859874987,1.038938775510204,1.50668219100735,2.0047157179222603,0.23412147520112436,265.6304366568134,1,1
1.038938775510204,1.5280535696031987,2.0034711300536765,0.07358889111629292,55.836435134792936,1.038938775510204,1.5280535696031987,2.0126694813374133,0.23020133330962247,267.7009753277923,1,1
1.038938775510204,1.5494249481990479,2.0082701250493336,0.126615867276143,53.06207684117043,1.038938775510204,1.5494249481990479,1.990898198458272,0.22496600734474048,266.5480898430157,1,1
1.038938775510204,1.5707963267948963,2.008700221729423,0.16973028124500128,51.5177551271911,1.038938775510204,1.5707963267948963,2.0079718712240324,0.2198293278893178,253.7921440860005,1,1
1.0410612244897959,0.5235987755982988,10.0,1.1795523828333723,9.991858312568665,1.0410612244897959,0.5235987755982988,10.0,87.71994790351295,198.4162696703496,0,0
1.0410612244897959,0.5449701541941476,10.0,35.80869199479739,206.77920993468584,1.0410612244897959,0.5449701541941476,10.0,1.0134271724647688,37.973288675058384,0,0
1.0410612244897959,0.5663415327899968,10.0,0.8952875524231347,204.17201461119188,1.0410612244897959,0.5663415327899968,10.0,0.9999729046963752,53.85749606453216,0,0
1.0410612244897959,0.5877129113858456,10.0,1.21879940207128,18.577980176046847,1.0410612244897959,0.5877129113858456,10.0,1.3358501554698208,285.87834906027825,0,0
1.0410612244897959,0.6090842899816946,10.0,1.2825354899841352,134.8946634277428,1.0410612244897959,0.6090842899816946,10.0,1.8483817366739073,95.06736112722967,0,0
1.0410612244897959,0.6304556685775435,10.0,0.9831171329149545,100.67363888467511,1.0410612244897959,0.6304556685775435,10.0,156.75973222985834,80.50245816312223,0,0
1.0410612244897959,0.6518270471733925,10.0,2.691826053580707,23.70224925446505,1.0410612244897959,0.6518270471733925,10.0,1.0454022990185698,241.55175950283447,0,0
1.0410612244897959,0.6731984257692414,11.968482593206469,0.2110157448161816,254.4567992535352,1.0410612244897959,0.6731984257692414,10.0,1.044998726101666,239.28392100979727,0,0
1.0410612244897959,0.6945698043650903,12.589391309979554,0.20611548080241696,37.286120577643885,1.0410612244897959,0.6945698043650903,16.63535168938346,0.21680008268079684,27.60785061248482,0,0
1.0410612244897959,0.7159411829609392,10.0,1148.9646450551775,53.88002256944676,1.0410612244897959,0.7159411829609392,20.17358613605033,0.14887170058285387,246.28232756790104,0,0
1.0410612244897959,0.7373125615567881,2.0080335960673987,0.07556063756041549,66.26539271124113,1.0410612244897959,0.7373125615567881,10.0,1.182978168422356,23.416479355328505,1,0
1.0410612244897959,0.758683940152637,1.9963330205689032,0.18602364529051751,82.48164619187116,1.0410612244897959,0.758683940152637,6.705142431779602,0.050529211524099435,274.7552963490891,1,0
1.0410612244897959,0.7800553187484861,1.9974406929106727,0.2213070985588712,82.91702593934215,1.0410612244897959,0.7800553187484861,2.1814235083169735,0.2087001362662297,267.97597125904576,1,0
1.0410612244897959,0.8014266973443349,1.9981950104000128,0.19418823650845607,57.793442000350616,1.0410612244897959,0.8014266973443349,2.2720960078322454,0.2471276739998314,35.224450365599,1,0
1.0410612244897959,0.8227980759401838,2.008344067580888,0.10897866568425305,71.83710247201655,1.0410612244897959,0.8227980759401838,2.2384585260431207,0.1585327294033868,248.76767267369092,1,0
1.0410612244897959,0.8441694545360328,1.9978251269294045,0.0145923940778293,263.0399042900619,1.0410612244897959,0.8441694545360328,2.276409957201707,0.051094165132257806,260.1190134550181,1,0
1.0410612244897959,0.8655408331318819,1.9997357058729404,0.08591800640787924,58.429808217879724,1.0410612244897959,0.8655408331318819,1.9948683559090987,0.09865293466949261,303.8604782530587,1,1
1.0410612244897959,0.8869122117277307,2.004225387275653,0.15056004910004703,59.226183628859914,1.0410612244897959,0.8869122117277307,2.46898875883282,0.11655154320715906,268.25699947345,1,0
1.0410612244897959,0.9082835903235795,2.0039190382823824,0.2014880950749518,51.99043974908923,1.0410612244897959,0.9082835903235795,2.2204088181355295,0.15321016593298983,282.8510858785869,1,0
1.0410612244897959,0.9296549689194287,2.0092400129134464,0.23253976375463073,41.77320981015235,1.0410612244897959,0.9296549689194287,2.017048782837515,0.2384898677638891,309.8374390363929,1,1
1.0410612244897959,0.9510263475152778,1.9993931542016556,0.2409936951891956,54.117768653688486,1.0410612244897959,0.9510263475152778,2.004087925670536,0.23744901514182043,296.42862301650405,1,1
1.0410612244897959,0.9723977261111264,1.998047838839185,0.23670174245574213,55.330623289613285,1.0410612244897959,0.9723977261111264,2.0090218768975263,0.2581470393772809,313.65464036604953,1,1
1.0410612244897959,0.9937691047069753,2.0027416646778398,0.2268179930598697,44.54437408905108,1.0410612244897959,0.9937691047069753,2.005821072128934,0.2579071098843765,38.62576813207276,1,1
1.0410612244897959,1.0151404833028244,1.9959655820694353,0.21090213146430165,59.92495395520459,1.0410612244897959,1.0151404833028244,2.007598160606596,0.258033966010669,38.48650612330224,1,1
1.0410612244897959,1.0365118618986733,1.9964567020575157,0.19439443945751367,58.403270257123296,1.0410612244897959,1.0365118618986733,2.0106720710717423,0.2618232743172848,39.256322821578244,1,1
1.0410612244897959,1.0578832404945222,2.002147607107399,0.1810956536924536,54.83307832436641,1.0410612244897959,1.0578832404945222,2.006324825435769,0.26110497455969534,305.6539013570284,1,1
1.0410612244897959,1.0792546190903711,2.0027121522692655,0.16967331856063228,63.17405942211811,1.0410612244897959,1.0792546190903711,1.9927082192416727,0.26256525687876964,308.1873588947503,1,1
1.0410612244897959,1.10062599768622,2.008546905840744,0.16184935050301405,66.3918215582058,1.0410612244897959,1.10062599768622,2.011499715677396,0.2631703281835019,308.73601694626774,1,1
1.0410612244897959,1.1219973762820687,1.97665911617132,0.15845568880385763,65.86182307089979,1.0410612244897959,1.1219973762820687,1.9973913650207893,0.26327272240275945,308.3230430397235,1,1
1.0410612244897959,1.143368754877918,1.9829627248291428,0.15934849085769187,64.82498900203102,1.0410612244897959,1.143368754877918,1.9968012372041897,0.2629028720515349,307.3563803388282,1,1
1.0410612244897959,1.1647401334737668,2.0032870804161047,0.16409599429654376,64.82157375574069,1.0410612244897959,1.1647401334737668,2.0058763763845926,0.2616678416528836,305.60364871917784,1,1
1.0410612244897959,1.186111512069616,2.006694249269935,0.1723767000002469,66.27069325940712,1.0410612244897959,1.186111512069616,2.003189861133068,0.259014284980909,41.73554913336135,1,1
1.0410612244897959,1.2074828906654647,1.9911312216347503,0.18380474892617915,63.85541464448956,1.0410612244897959,1.2074828906654647,1.9994915808016247,0.2549289337011534,42.39786279263881,1,1
1.0410612244897959,1.2288542692613138,1.9728257992041087,0.19696749474104816,51.714198283984246,1.0410612244897959,1.2288542692613138,1.9966955993786972,0.25421743903658983,40.14247005358364,1,1
1.0410612244897959,1.2502256478571625,2.003415235328749,0.2091808076982696,52.862899089359914,1.0410612244897959,1.2502256478571625,1.9978982074577687,0.2544232993942549,39.44408222927158,1,1
1.0410612244897959,1.2715970264530116,2.009538600199414,0.2213676546237389,61.34409733330904,1.0410612244897959,1.2715970264530116,1.9889631407911803,0.2550218114171768,313.1772117484111,1,1
1.0410612244897959,1.2929684050488603,1.9992353040523936,0.2329971321779306,40.863098307522925,1.0410612244897959,1.2929684050488603,2.0143438266413107,0.218829023856938,308.83141031309447,1,1
1.0410612244897959,1.3143397836447095,2.005885520129633,0.2380459409166914,58.073341087347046,1.0410612244897959,1.3143397836447095,2.6671216614177022,0.21484420088793205,292.5038637843272,1,0
1.0410612244897959,1.3357111622405584,1.9892959870183,0.23919050881030815,44.06695936279221,1.0410612244897959,1.3357111622405584,4.401694957262207,0.11718597327314284,248.80366145997348,1,0
1.0410612244897959,1.3570825408364071,1.998449954459676,0.2351947413572608,58.21419367355136,1.0410612244897959,1.3570825408364071,2.352021160492516,0.11674350353070317,272.3715960979523,1,0
1.0410612244897959,1.3784539194322563,1.9945912770473089,0.22081913681698667,47.40945742774188,1.0410612244897959,1.3784539194322563,2.0041658228613746,0.18290503046643125,269.61260109300764,1,1
1.0410612244897959,1.3998252980281052,2.0028042691751557,0.20203744735656176,69.03129482044496,1.0410612244897959,1.3998252980281052,2.006112900731615,0.20461496311808444,243.16018072622367,1,1
1.0410612244897959,1.421196676623954,1.984897167054568,0.1759105004113691,50.57061489197816,1.0410612244897959,1.421196676623954,2.016660570917263,0.21785338214842023,247.08459491841708,1,1
1.0410612244897959,1.442568055219803,1.995045013489688,0.1336124437806194,74.5540969334129,1.0410612244897959,1.442568055219803,1.9988189846688924,0.22738906761565428,262.15062205049423,1,1
1.0410612244897959,1.463939433815652,2.0094067277979577,0.09578164875698099,83.82837339655026,1.0410612244897959,1.463939433815652,2.0117943820202764,0.2305437908194464,262.274398345172,1,1
1.0410612244897959,1.4853108124115009,1.999978351045138,0.05178800742079847,67.49957647437955,1.0410612244897959,1.4853108124115009,1.9782479161663644,0.23412786678391057,264.4817962655115,1,1
1.0410612244897959,1.50668219100735,1.9903149600627488,0.01803897811170267,59.78848418433223,1.0410612244897959,1.50668219100735,2.0211206933839865,0.23293600779458504,266.5978790569953,1,1
1.0410612244897959,1.5280535696031987,2.005956521674642,0.07141402023769579,64.17785811865403,1.0410612244897959,1.5280535696031987,2.0095720831541297,0.22873153307745697,265.63577491324236,1,1
1.0410612244897959,1.5494249481990479,2.003657207647267,0.12063342792678108,76.72768841916727,1.0410612244897959,1.5494249481990479,2.014597848968948,0.22620795173927105,262.74970746445865,1,1
1.0410612244897959,1.5707963267948963,2.0071765391487735,0.16612249877423463,68.85478291680433,1.0410612244897959,1.5707963267948963,1.989732069791104,0.22191065115597564,257.0323092446452,1,1
1.0431836734693876,0.5235987755982988,10.0,2.5372074522686567,159.7972351111456,1.0431836734693876,0.5235987755982988,10.0,0.9322189674780604,13.81237062278641,0,0
1.0431836734693876,0.5449701541941476,10.0,40.51344838982597,50.20776825030112,1.0431836734693876,0.5449701541941476,10.0,1.0040777920244823,98.46651835142916,0,0
1.0431836734693876,0.5663415327899968,10.0,3.7943126134859697,164.51135470588963,1.0431836734693876,0.5663415327899968,10.0,2.0008162352555083,212.36312292917947,0,0
1.0431836734693876,0.5877129113858456,10.0,15.571890629583894,171.6998503171051,1.0431836734693876,0.5877129113858456,10.0,90.31632249141929,43.277435229449296,0,0
1.0431836734693876,0.6090842899816946,10.0,2.447560697639868,30.834316344484844,1.0431836734693876,0.6090842899816946,10.0,1.549444777171128,2.027835456592532,0,0
1.0431836734693876,0.6304556685775435,10.0,1.0451330172677296,177.22632057288274,1.0431836734693876,0.6304556685775435,10.0,0.9194701303515241,286.4510400387006,0,0
1.0431836734693876,0.6518270471733925,10.0,7.856337047344451,20.598122317499094,1.0431836734693876,0.6518270471733925,10.0,2.520017819033456,133.7533996065752,0,0
1.0431836734693876,0.6731984257692414,10.918269687379055,0.21267029839006008,86.18486709618733,1.0431836734693876,0.6731984257692414,13.797452652767513,0.2143986285701432,242.32610234779585,0,0
1.0431836734693876,0.6945698043650903,10.0,3.723435396401343,113.9690949728014,1.0431836734693876,0.6945698043650903,16.16615205913963,0.21789321697939637,291.03596943951163,0,0
1.0431836734693876,0.7159411829609392,10.0,0.9114913384590563,147.09201638950609,1.0431836734693876,0.7159411829609392,10.0,1.6648242389503447,36.50586822111946,0,0
1.0431836734693876,0.7373125615567881,2.0081160279913046,0.11197617526740436,90.56815023222464,1.0431836734693876,0.7373125615567881,10.0,2.906261367971965,216.58457412673633,1,0
1.0431836734693876,0.758683940152637,1.9969384182264815,0.20018926092891084,40.675427908697365,1.0431836734693876,0.758683940152637,2.110338190744076,0.14280019984811734,304.91716410706334,1,0
1.0431836734693876,0.7800553187484861,2.0207379997373724,0.22276804781615447,40.767677303018075,1.0431836734693876,0.7800553187484861,2.2872330211283103,0.22737535684901727,44.888866828523646,1,0
1.0431836734693876,0.8014266973443349,1.99616452953079,0.18356535598418935,70.43354566721237,1.0431836734693876,0.8014266973443349,2.135138325063818,0.2170740969341752,289.8903557738238,1,0
1.0431836734693876,0.8227980759401838,2.0008856091972564,0.09826518814396216,66.95861754623294,1.0431836734693876,0.8227980759401838,2.0009953992324907,0.14096233193207544,308.00625076935665,1,1
1.0431836734693876,0.8441694545360328,2.000609219714845,0.020428984055405025,71.15245975824243,1.0431836734693876,0.8441694545360328,2.0207206102293798,0.04261125428968966,286.68147733418925,1,1
1.0431836734693876,0.8655408331318819,2.0007246263067224,0.0951286304190092,73.69085495268392,1.0431836734693876,0.8655408331318819,2.4235009228721527,0.09987107343542644,286.36083802974156,1,0
1.0431836734693876,0.8869122117277307,2.008208735872617,0.1627936205643112,72.982966785447,1.0431836734693876,0.8869122117277307,2.009482153567897,0.03425305318566251,270.9948960596195,1,1
1.0431836734693876,0.9082835903235795,2.0028259469261056,0.20831474085717333,62.81028868098616,1.0431836734693876,0.9082835903235795,1.9822605071953745,0.2201331384898752,300.77660517406946,1,1
1.0431836734693876,0.9296549689194287,1.995381220485856,0.23334988522104505,45.623821784122526,1.0431836734693876,0.9296549689194287,2.0032915496032833,0.24105661415578433,297.956454465556,1,1
1.0431836734693876,0.9510263475152778,1.986472403418468,0.2421405869408693,45.22582200321664,1.0431836734693876,0.9510263475152778,2.007369853881638,0.25007809024211436,298.7920117150897,1,1
1.0431836734693876,0.9723977261111264,2.004500958356878,0.23472488231443991,58.77103425607665,1.0431836734693876,0.9723977261111264,2.00448612105186,0.25803231318552994,38.10169215069259,1,1
1.0431836734693876,0.9937691047069753,2.002690453877528,0.22349438640183547,42.13198479165683,1.0431836734693876,0.9937691047069753,2.003504171542685,0.25977118552809286,42.140876969491416,1,1
1.0431836734693876,1.0151404833028244,1.9992441501290492,0.20606588465115175,61.21568615414439,1.0431836734693876,1.0151404833028244,2.007158813240822,0.2607048394995948,50.603529333336674,1,1
1.0431836734693876,1.0365118618986733,1.983626861916296,0.18958839721877757,54.730994809690465,1.0431836734693876,1.0365118618986733,2.003960941569743,0.26271891847284023,47.86671859710586,1,1
1.0431836734693876,1.0578832404945222,2.0039348389646574,0.17609499349665564,55.02579582813978,1.0431836734693876,1.0578832404945222,2.005296818724715,0.2639933845225445,50.22971409511519,1,1
1.0431836734693876,1.0792546190903711,2.0048509757674364,0.1648248057216203,61.85213307924317,1.0431836734693876,1.0792546190903711,2.003419814304084,0.2636655087144363,304.8680354489815,1,1
1.0431836734693876,1.10062599768622,2.002200158773538,0.1575771527437486,63.733701589760955,1.0431836734693876,1.10062599768622,2.0081037400464985,0.2623700260846983,300.8276773675853,1,1
1.0431836734693876,1.1219973762820687,1.9982528814269784,0.1548765205256097,62.94551492427975,1.0431836734693876,1.1219973762820687,2.0055512319940894,0.2612310638597707,298.8748748372621,1,1
1.0431836734693876,1.143368754877918,2.000587657896839,0.15645561494612592,61.22157286381536,1.0431836734693876,1.143368754877918,1.9959224129805204,0.2606952738573999,298.50940096648526,1,1
1.0431836734693876,1.1647401334737668,2.0074606358799447,0.1617431315444693,59.92665451296148,1.0431836734693876,1.1647401334737668,1.9964461982145865,0.26087995579860207,299.4492227456721,1,1
1.0431836734693876,1.186111512069616,2.0042603633063067,0.17026926853757504,61.87480029995334,1.0431836734693876,1.186111512069616,1.9977509356088807,0.2617454542580167,302.1198448999371,1,1
1.0431836734693876,1.2074828906654647,1.990589888222534,0.18208836498194905,63.818751489528815,1.0431836734693876,1.2074828906654647,1.9938385258260016,0.26252901884812685,306.00585456836166,1,1
1.0431836734693876,1.2288542692613138,1.998773498943304,0.19609424642404613,53.37977258487561,1.0431836734693876,1.2288542692613138,1.9934468959033775,0.26140804203349643,52.724347694919594,1,1
1.0431836734693876,1.2502256478571625,1.9975133401574057,0.20922798696617828,48.38831003570295,1.0431836734693876,1.2502256478571625,1.9944938237820569,0.25267528321717764,42.475375948671896,1,1
1.0431836734693876,1.2715970264530116,1.98425533279246,0.22126245022837385,60.250033641312974,1.0431836734693876,1.2715970264530116,2.006160233670621,0.2527683891722341,41.36796826161368,1,1
1.0431836734693876,1.2929684050488603,1.9956456697357945,0.23289068657688008,41.645011362730145,1.0431836734693876,1.2929684050488603,2.0023127405067007,0.2502665180393718,52.184910266037,1,1
1.0431836734693876,1.3143397836447095,1.9936511383821216,0.2383843441533497,56.015609336947854,1.0431836734693876,1.3143397836447095,1.9868436300699075,0.20638272882370529,292.6046238450373,1,1
1.0431836734693876,1.3357111622405584,1.991362081385912,0.2389486943877266,45.4286670461374,1.0431836734693876,1.3357111622405584,3.9199484484354095,0.03328354964372403,265.09004645401166,1,0
1.0431836734693876,1.3570825408364071,2.005267194491884,0.23498592224292675,58.05085297817167,1.0431836734693876,1.3570825408364071,2.046506721751783,0.1241788534286024,299.84768058000475,1,1
1.0431836734693876,1.3784539194322563,2.0041305255595687,0.2197476105789609,48.85028606227452,1.0431836734693876,1.3784539194322563,2.9068994751697144,0.11762531065041928,275.28379052891773,1,0
1.0431836734693876,1.3998252980281052,1.996696762556752,0.2007287418428635,70.07134244705692,1.0431836734693876,1.3998252980281052,2.000635632653932,0.19857910374106733,242.7152873493125,1,1
1.0431836734693876,1.421196676623954,2.004241357966413,0.17396649120716387,52.92128183590098,1.0431836734693876,1.421196676623954,2.0103674368046236,0.2142354016902371,243.4829067090353,1,1
1.0431836734693876,1.442568055219803,1.9996516333940753,0.13085423450206726,74.77908588726932,1.0431836734693876,1.442568055219803,2.000651835889766,0.22733988845048253,265.31167197684414,1,1
1.0431836734693876,1.463939433815652,2.0015062288205776,0.09275525578281635,85.69654782734422,1.0431836734693876,1.463939433815652,2.029536701747064,0.22769265807710423,266.8188380871539,1,1
1.0431836734693876,1.4853108124115009,2.005555569037758,0.04641807309727623,74.46839120807414,1.0431836734693876,1.4853108124115009,2.0072291678742658,0.23309748232867972,266.95071545843354,1,1
1.0431836734693876,1.50668219100735,2.0034799386052855,0.02084079560143128,59.535829638934125,1.0431836734693876,1.50668219100735,2.002809788509572,0.23153901351646977,268.0745565771639,1,1
1.0431836734693876,1.5280535696031987,1.981401267141148,0.07522947637233483,56.20113406958888,1.0431836734693876,1.5280535696031987,1.9777590554373448,0.22860816212447624,266.28585874338125,1,1
1.0431836734693876,1.5494249481990479,1.997523262291904,0.1262707557040793,59.07432539682388,1.0431836734693876,1.5494249481990479,2.010104564209146,0.22538550671687252,263.53100047196034,1,1
1.0431836734693876,1.5707963267948963,1.9997019526365516,0.17097603277512374,50.28247075687504,1.0431836734693876,1.5707963267948963,2.0123363197556863,0.22208938686991864,258.2787583458889,1,1
1.0453061224489797,0.5235987755982988,10.0,3.5933661984026486,114.83424509050931,1.0453061224489797,0.5235987755982988,10.0,1.0370482008211086,158.54592371164355,0,0
1.0453061224489797,0.5449701541941476,10.0,0.9660825402578412,99.54995516227494,1.0453061224489797,0.5449701541941476,10.0,229.99673378779153,143.25434650556707,0,0
1.0453061224489797,0.5663415327899968,10.0,700.3552845997601,49.9985294994052,1.0453061224489797,0.5663415327899968,10.0,1.352606336831288,261.87499701824896,0,0
1.0453061224489797,0.5877129113858456,10.0,132.1810977898378,12.052841837511163,1.0453061224489797,0.5877129113858456,10.0,1.1189016775034728,34.147994929786684,0,0
1.0453061224489797,0.6090842899816946,10.0,1.3801344490401783,108.50978089264223,1.0453061224489797,0.6090842899816946,10.0,16.807125942093535,6.530274232096592,0,0
1.0453061224489797,0.6304556685775435,10.0,0.8983152989610307,168.64913605357168,1.0453061224489797,0.6304556685775435,10.0,0.9874662830550842,261.690913408088,0,0
1.0453061224489797,0.6518270471733925,10.0,1.5863587327761608,6.021755993662456,1.0453061224489797,0.6518270471733925,10.0,2.5754755184795752,205.86656781618913,0,0
1.0453061224489797,0.6731984257692414,8.454807280655409,0.17742887062103424,32.86703429214674,1.0453061224489797,0.6731984257692414,17.742157506823425,0.20939565415544273,248.5459617020111,0,0
1.0453061224489797,0.6945698043650903,10.0,1.4290812433562916,151.44044574523352,1.0453061224489797,0.6945698043650903,10.0,2.087154371009823,65.43130947210054,0,0
1.0453061224489797,0.7159411829609392,10.0,13.444338124072706,199.9715674597591,1.0453061224489797,0.7159411829609392,10.0,0.9854890141556275,86.10566598978323,0,0
1.0453061224489797,0.7373125615567881,1.998106994814488,0.126859721310146,50.07135883864598,1.0453061224489797,0.7373125615567881,10.0,3.811755325835669,133.6128284418316,1,0
1.0453061224489797,0.758683940152637,2.0023455572835775,0.2029976759630964,80.0113491286728,1.0453061224489797,0.758683940152637,2.1679114622695175,0.14371420952413588,50.60989545126496,1,0
1.0453061224489797,0.7800553187484861,2.011436688200888,0.22127258044891276,71.37530301095725,1.0453061224489797,0.7800553187484861,2.2123955459183486,0.22867935837984127,39.47250431899856,1,0
1.0453061224489797,0.8014266973443349,2.0082479098859647,0.17632026568093587,88.0837703141281,1.0453061224489797,0.8014266973443349,3.4464170251229644,0.22129093804875516,288.357892521536,1,0
1.0453061224489797,0.8227980759401838,2.008752385178572,0.09234392213137832,79.49051369850005,1.0453061224489797,0.8227980759401838,1.9818892988790064,0.14213280476932608,304.5354486752172,1,1
1.0453061224489797,0.8441694545360328,1.9473759973772589,0.023984502343658284,62.33023194356336,1.0453061224489797,0.8441694545360328,2.002689756839007,0.12030881284365788,264.1168062689497,1,1
1.0453061224489797,0.8655408331318819,2.007473482336964,0.09999025629848049,78.63043970845717,1.0453061224489797,0.8655408331318819,4.199607837884203,0.03147117849613463,274.1916817875225,1,0
1.0453061224489797,0.8869122117277307,2.006152046794239,0.16658883815401532,75.6121327060407,1.0453061224489797,0.8869122117277307,3.9173699201602985,0.13721462094151707,262.5345178036203,1,0
1.0453061224489797,0.9082835903235795,1.995920336356391,0.20933539870773307,63.982590906331275,1.0453061224489797,0.9082835903235795,2.0188455389015894,0.2022960608640616,287.96291598746024,1,1
1.0453061224489797,0.9296549689194287,2.002401185947843,0.2336272571263661,46.52293604004559,1.0453061224489797,0.9296549689194287,2.0039813338537886,0.23743174723319324,296.95108305103753,1,1
1.0453061224489797,0.9510263475152778,2.006908781713833,0.242071359248654,47.03469734713892,1.0453061224489797,0.9510263475152778,2.005781874606006,0.2577198857988785,41.714299148010625,1,1
1.0453061224489797,0.9723977261111264,2.0079563478475313,0.2351588401303432,56.99233706995085,1.0453061224489797,0.9723977261111264,2.0001970418725747,0.2582350609080216,40.78693410695161,1,1
1.0453061224489797,0.9937691047069753,2.0050345497555666,0.22439518177806328,42.38866695262134,1.0453061224489797,0.9937691047069753,2.001721679769146,0.2589939271926337,51.08183179374448,1,1
1.0453061224489797,1.0151404833028244,1.9998402842753047,0.20832193656677284,57.1009956243123,1.0453061224489797,1.0151404833028244,2.007897588411321,0.2613073070166239,46.07755902242568,1,1
1.0453061224489797,1.0365118618986733,2.001117554530383,0.19226379429430548,56.76529620642432,1.0453061224489797,1.0365118618986733,2.0053222000617286,0.2633928430448772,49.109579838334255,1,1
1.0453061224489797,1.0578832404945222,1.9965108745501787,0.17970333163061566,51.835868629658,1.0453061224489797,1.0578832404945222,2.002013988184092,0.26127462710214816,60.69364763880299,1,1
1.0453061224489797,1.0792546190903711,2.0052790517908505,0.16980861504347491,55.40700854000809,1.0453061224489797,1.0792546190903711,1.9982488970826953,0.25703091986031706,61.79273257619767,1,1
1.0453061224489797,1.10062599768622,2.0045565530409206,0.16351433378786714,58.0027046119829,1.0453061224489797,1.10062599768622,1.9959503742048703,0.2558420928242787,58.43594145405826,1,1
