a3,f3,megno3,final_e3,final_theta3
1.999285714285714333e+00,1.314339783644709492e+00,1.000000000000000000e+01,1.118235794703790198e+00,9.892006985679661568e+01
1.999285714285714333e+00,1.335711162240558414e+00,1.000000000000000000e+01,1.753929660660340506e+00,3.482607055722728262e+01
1.999285714285714333e+00,1.357082540836407336e+00,1.000000000000000000e+01,1.126747921885433712e+00,1.482712281768103537e+02
1.999285714285714333e+00,1.378453919432256258e+00,1.000000000000000000e+01,2.239445383415025844e+03,3.488139374062065912e+01
1.999285714285714333e+00,1.399825298028105180e+00,9.813460600330543571e+00,8.864822312968825835e-02,8.347566743576162196e+01
1.999285714285714333e+00,1.421196676623954103e+00,1.000000000000000000e+01,2.587714960789000429e+00,1.100296704578108660e+02
1.999285714285714333e+00,1.442568055219803025e+00,1.000000000000000000e+01,6.576399971694872448e+00,2.049761971752098191e+02
1.999285714285714333e+00,1.463939433815652169e+00,1.000000000000000000e+01,3.386391593639980435e+00,2.147566477102153897e+02
1.999285714285714333e+00,1.485310812411500869e+00,3.727037799278598573e+00,1.379098897691179437e-01,6.879267206273893009e+01
1.999285714285714333e+00,1.506682191007350013e+00,2.976742171413591223e+02,9.996974006718084560e-01,2.476718203324363969e+02
1.999285714285714333e+00,1.528053569603198714e+00,9.698955836337784575e+00,1.394405322393146018e-01,6.725617650718517382e+01
1.999285714285714333e+00,1.549424948199047858e+00,1.000000000000000000e+01,1.342465398623441164e+00,5.650166061864989331e+01
1.999285714285714333e+00,1.570796326794896558e+00,1.000000000000000000e+01,8.914473595004870354e-01,1.051585409903724724e+02
2.003571428571428559e+00,5.235987755982988157e-01,1.000000000000000000e+01,2.405712826996528442e+00,1.866827330377979592e+02
2.003571428571428559e+00,5.449701541941477378e-01,1.000000000000000000e+01,1.088143496717803771e+01,2.715557561346680586e+02
2.003571428571428559e+00,5.663415327899966600e-01,1.000000000000000000e+01,9.784021220898228011e-01,1.163774564929396718e+02
2.003571428571428559e+00,5.877129113858455822e-01,1.000000000000000000e+01,1.995537472365723319e+00,2.568843023031412098e+00
2.003571428571428559e+00,6.090842899816946154e-01,1.000000000000000000e+01,8.952357527692764716e-01,2.891388864096623479e+02
2.003571428571428559e+00,6.304556685775435376e-01,1.000000000000000000e+01,9.076152414097220511e-01,2.330688006141679125e+02
2.003571428571428559e+00,6.518270471733924598e-01,1.000000000000000000e+01,1.334499697243303196e+00,6.597473880393947354e+01
2.003571428571428559e+00,6.731984257692413820e-01,1.000000000000000000e+01,3.089943781061372352e+00,2.405417668333464576e+02
2.003571428571428559e+00,6.945698043650903042e-01,1.000000000000000000e+01,3.225290423659738082e+01,1.420524372096244008e+02
2.003571428571428559e+00,7.159411829609392264e-01,1.000000000000000000e+01,2.157539212084774505e+00,8.579342048235467644e+01
2.003571428571428559e+00,7.373125615567881486e-01,4.476852255949726356e+00,1.712948025575496136e-02,4.629649593808539976e+01
2.003571428571428559e+00,7.586839401526370708e-01,8.303645560374214085e+00,2.189525917110983835e-02,1.016699610844652852e+02
2.003571428571428559e+00,7.800553187484859929e-01,3.738189519253763748e+00,4.691251524542764534e-02,9.255592551545325364e+01
2.003571428571428559e+00,8.014266973443349151e-01,2.117718364579676660e+00,1.102345238509691017e-01,8.695652048324326699e+01
2.003571428571428559e+00,8.227980759401839483e-01,1.000000000000000000e+01,1.095135730961608100e+00,3.583161964400164123e+01
2.003571428571428559e+00,8.441694545360328705e-01,2.027558717453166182e+00,3.961602172680670636e-02,8.121938177307559670e+01
2.003571428571428559e+00,8.655408331318817927e-01,1.000000000000000000e+01,1.097056625825342735e+01,2.962323803963889279e+00
2.003571428571428559e+00,8.869122117277307149e-01,1.000000000000000000e+01,1.992591540548255935e+01,4.209128770732727531e+01
2.003571428571428559e+00,9.082835903235796371e-01,1.000000000000000000e+01,1.701854800913313071e+01,5.348581591006139746e+01
2.003571428571428559e+00,9.296549689194286703e-01,1.000000000000000000e+01,1.003060570179554301e+00,4.094218815388612143e+01
2.003571428571428559e+00,9.510263475152775925e-01,1.000000000000000000e+01,1.972830322462922368e+03,9.085477927864059211e+01
2.003571428571428559e+00,9.723977261111265147e-01,1.000000000000000000e+01,2.591281971298115749e+01,2.496345048354733720e+01
2.003571428571428559e+00,9.937691047069754369e-01,1.000000000000000000e+01,1.768897925850880348e+00,4.035539198596818977e+01
2.003571428571428559e+00,1.015140483302824359e+00,4.563836656939035841e+00,3.347714126862695594e-02,5.212462465131982015e+01
2.003571428571428559e+00,1.036511861898673281e+00,5.199328595040561218e+00,3.850794069688271565e-02,1.201589079559914239e+02
2.003571428571428559e+00,1.057883240494522203e+00,1.000000000000000000e+01,2.663666544860734398e+00,7.683430457968519534e+01
